Sample_ID,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6
34,-0.01106103936568845,0.013526745464915406,0.01662492857474117,0.005735533727067892,0.014904233726758814,0.0010162367949725624
35,-0.0071118682769695865,0.01115723387181982,0.003728937004896622,-0.007898325474682177,0.007906050790585524,0.00146993911042478
36,0.00841628806882397,0.0018948808109880344,-0.008736226912227304,0.010440446392903506,0.011248109094612997,-0.023263301450513273
37,0.01694712551116944,-0.01495342702676506,0.003813517434629077,-0.014550156381645168,-0.010979621902147386,0.01426591782247077
38,-0.0048818825637082395,0.009030847408243867,-0.0010338656944398048,0.009196029921335403,-0.016989075224834584,0.028721559138289242
39,-0.0035893934235473298,-0.006587219166922823,-0.01386845239609136,0.012149603828612578,0.008646245966613465,0.0038388585216129686
40,-0.0014616635829540884,0.007061705294433234,0.009197907940244972,-0.01045068351443484,0.004466579638648273,0.003380900846293978
41,-0.017665647983591354,0.01289027665800841,-0.017486816903400485,-0.012838260796240461,-0.003893881645944808,0.02188007189668741
42,0.01974098309002882,-0.002352673973187008,0.004037031265385019,0.024306435381283426,-0.0015558858727947604,-0.015540475692764797
43,-0.01685088422691992,0.01419080740880602,0.012801153129139006,-0.0043224551947645,0.019076272271915565,0.0025724761181591437
44,0.016688235179410434,-0.00046605726577342044,0.011633413393123626,-0.01189603756541253,-0.01427212378413753,0.008093506659350538
45,-0.0035301699427530923,0.00404482733233599,-0.00868558288301718,-0.028027552657260944,0.00839432709461294,-0.0019156608980322172
46,-0.012419383658280813,0.013518311124229231,-0.007845535556872256,-0.02123247414535105,0.008057013130294943,0.002901921831264342
47,-0.029315275850431984,-0.02406985793157544,0.01170809084165344,0.0022561162493878596,-0.029046793042110063,-0.04227563822966096
48,0.016804441856639537,0.0075029088597766145,-0.014730554109386637,0.017177262319918535,-0.018685524948495232,-0.006336156061535776
49,0.013990896314468452,-0.00017461225396652868,-0.013452396246517484,-0.001493152342401418,9.500547875315975e-05,-0.01719859730118944
50,-0.001011225439000017,0.011825163160167712,0.0031856186681573566,-0.022469495701808357,-0.012222838831102013,0.017323838443849507
51,-0.020484805813726692,0.008349110392744991,0.005975627206149284,0.011850136461817838,0.02639182951022908,0.0009651666218834559
52,0.019033834041890456,0.00667222704741174,-0.013453778585666192,0.010226424933621355,-0.02588563273240048,0.0008511405281923782
53,-0.0024023663726326075,0.0028709211724473652,-0.009037885419097535,-0.017639215623308627,0.013765014302960983,-0.0097400523545549
54,-0.035693724182147044,-0.023091891231610817,0.011432546170826926,-0.00862405977538259,-0.031631234363295256,-0.03877646465470519
55,0.0030283516106240846,0.003040109444160748,0.015325026442572321,-0.023050820443286386,-0.0036285377134989637,0.014044136847311392
56,0.017547730461478537,0.009566594445785448,-0.009828794065072824,0.02372006829705946,-0.024085760433338974,-0.001110649825350423
57,-0.05068733236794961,-0.020162212037857567,0.010255423798091155,-0.007292110396526544,-0.01759175998969348,-0.04216555231840835
58,-0.008645175966138577,0.008532655624532549,-0.007398583179923594,0.023589850266425145,0.0041255186090358754,0.005065994421740532
59,0.014638497998421943,-0.021119202817997666,-0.013498059270952713,-0.006947025997310276,0.003792069590421485,-0.002376760628989171
60,0.016719785448245268,-0.003479349236877113,0.003485863114038324,-0.012187607128818388,-0.005095315840387322,-0.003826950267774515
61,-0.00011613173109441965,0.013456988051567115,-0.006697924048741032,-0.0073345883454878965,-0.0060774972492748935,0.0017851739503744258
62,0.009949436170918938,-0.01696093139504817,0.004663948299021134,0.015676344383146714,-0.004758004428263919,0.01773887374293195
63,0.018160306388494227,0.0004906231019231514,0.01241329327931301,0.013199532063426155,-0.005450541457537734,-0.0069107031202423706
64,-0.038732725642394064,-0.033695595584372316,0.019946942541586122,0.009530918888712218,-0.04643572213169425,0.0020227938779744437
65,0.009854179915233501,0.011236319581839502,-0.01683277307611899,0.017138554693521907,-0.01510980426422278,-0.004992788783115768
66,0.008017438845653013,0.007168868671027987,0.009106477782774326,-0.020555738331687334,-0.017490782373156728,0.01714409968816646
67,-0.013186023083296469,0.015829218806029298,0.02102243224525766,0.002466614999803396,0.015638367926134784,0.0028867045925987833
68,-0.0001972217296325944,-0.0034078808626559027,0.0023370186519054243,0.019416510666655222,0.012524374007957398,-0.0026404480040809904
69,-0.011400055103488606,0.019775686153584753,0.010415526301824483,-0.0007563402191533771,0.0027951548128547013,0.008591246045260076
70,-0.008719679301815494,0.010637057648186099,-9.467461435036516e-05,-0.0006019307710943708,0.019677620317705813,-0.012627730262209678
71,-0.01756022588591004,0.001722437479478517,-0.008517504828600015,-0.0005595359148195652,0.003856812472957654,0.02592254885618715
72,0.01956987146840936,-0.003982427773763967,0.010839151699521798,-0.012843722657181783,-0.009622977920910061,0.000738867600749283
73,-0.01210294873832886,0.01099003199775349,0.006016815186729221,-0.028066368644779325,0.01272806490873035,0.004841254076521822
74,-0.030766897924046,-0.02485520114557208,0.013532179531710929,0.017582409306050165,-0.027267737626927108,-0.045521713767434205
75,-0.019727828379593772,0.002425192457652979,-0.019377638843294794,0.01633720096310268,0.005423174494723921,0.02097868759050307
76,0.0016405513476128065,0.0092708693726025,0.01022145750502309,-0.003198277807454533,-0.006105072038420218,0.010197441665047722
77,0.002752699962351549,0.0063889208319528506,0.004332434214179572,0.013605373422275082,0.012014805139694423,-0.014691130937560602
78,0.012943752250473521,-0.018862076162769144,0.006259797786378436,0.032719647416819445,0.0027393952162372186,0.00557946489067464
79,0.006648055255711018,-0.00010976112523665997,0.0008552395153651126,-0.01760581778246695,0.003116315433317676,-0.003221301838856964
80,0.014372841747623651,0.004624215460018122,-0.005466763047804429,0.01889686564756658,-0.004694717814911681,-0.013809703841409698
81,0.002939217231845048,0.004950368674498826,0.009111108917706634,-0.007562417033964567,0.004716388102058518,-0.0017491451692770083
82,-0.00908400639915581,0.014730213802996463,0.011482791939091026,0.006077827159960132,0.007329657343971139,0.004079706741840662
83,-0.005522396131717573,0.015642522386980922,0.00717434400189484,0.008521474661243172,0.0010721416684428848,0.0038121265206100684
84,-0.0026506658510628586,-0.015877049887166723,-0.019889217471817967,-0.011175371984128761,0.017334923545695838,-0.001006979084599622
85,0.0066239123259360716,-0.01178210009961025,0.007553823223123872,0.011717739663413279,0.0022057905864168222,0.010219233769108032
86,0.009118504764118114,0.004702596888943366,0.001625682655255867,-0.004161791766320762,-0.008381786210962763,0.0026098354688847943
87,-0.05411165015913788,-0.0023483999317369755,0.0011697286549815142,-0.002957024613541228,-0.03352380366697388,-0.025262714776756224
88,-0.0021248498961202503,0.00500687929139678,0.008358565816837154,-0.013465665351737374,0.006830322462598382,0.0033711044665281787
89,0.015364947058645098,0.008629959747308357,-0.01431018592154411,0.007984935840630319,-0.022813372684140687,0.00040320100749848925
90,0.014654067566770604,-0.00242311199596161,-0.005907668431592395,0.003094132428581085,0.002848965110773276,-0.016416413902053468
91,0.002015863952801559,-0.009342704083463077,-0.010043940618704962,-0.012066871132093591,0.011947761536574683,-0.00315418645210483
92,0.005716972883662644,0.005658889903150431,0.02536011210538151,0.008991588619376241,-0.002009022293013623,0.007791280873663157
93,-0.006365795807057895,0.012184561855166844,0.02336463681431883,-0.0016614191450986565,0.00868474256467666,0.006021560780037496
94,-0.0030290317131257244,0.01926876081016707,-0.0024211824536979633,0.011576051018180857,-0.012413954079565775,0.009670417561047258
95,-0.001529447806486578,0.009210846203760564,0.013056002209625344,0.006698754074875046,0.008154716013409287,-0.0024828341055212655
96,0.004030222206653134,0.01610091101020251,0.013852705611517904,0.018951014170393233,-0.011863325692187317,0.007729300802526585
97,-0.009335704345660379,-0.013559885462901418,-0.016240171676200878,-0.021616956027844563,0.01872971783598614,0.007162200818982368
98,-0.0059878630695269445,0.01577102816232531,-0.009780259330929164,-0.00498605995174686,0.0016137675418590313,-0.002454593343697225
99,0.003035985810113636,0.004124697058752427,-0.021397298282469723,-0.004358606741689684,0.012427881067774062,-0.0234799351177447
100,-0.05236478711542279,-0.0006453542467602108,0.007468952265467656,-0.00508271408905748,-0.03839914080373459,-0.014232425380838225
101,0.0015902221726305002,-0.010751382332397275,0.016512814205195733,0.019337087813509776,-0.005036777498458442,0.02953365257378537
102,-0.0014157309243299828,0.007473956727003663,-0.0034007561332328874,-0.01857854597752783,0.0010601145951579952,0.002388490919675427
103,-0.009811257122901137,-0.001908008527715697,0.0105205401101553,0.00451839186487812,0.013345799589475668,0.013154383121778005
104,-0.022183712582925164,0.06061904921713907,-0.09013409632481133,0.05344637923130935,-0.08807172766467646,0.056063193107741244
105,0.010221211481005821,0.0031315779318662564,0.025207829488043676,3.757160349819534e-05,-0.007571338159561794,0.010807413894819633
106,-0.007258074333730748,-0.0073830933597040195,-0.022029594281553218,-0.007225853713285836,0.007234368426722785,0.009505340710969132
107,0.019523890676283323,-0.0012767958909666909,0.014776935557524138,0.014197624352853624,-0.007825290176029861,-0.0033524595857380986
108,0.000562990157256855,0.00846735321538053,-0.0027588592107039593,-0.006393517363634496,0.0004201687075979195,-0.0008806576974808702
109,0.020047355233832942,-0.004670251129145076,0.00834132772587849,0.0026784223253447544,-0.00564415127115077,-0.005959777781937434
110,0.012643065233823518,0.004783163987498706,0.014018422031125504,0.01273057948044707,-0.008098078208373044,0.0009456665651481618
111,0.018164407676203927,-0.0030575744976025004,0.0009767647069468081,-0.005627606563546267,-0.005974580270789062,-0.006882367083016988
112,-0.0012321914298351357,0.005441430149110435,0.0037143138848367927,0.0014593382562023355,0.012475281658837654,-0.00819977142348154
113,-0.00382047910288991,0.013629569686674368,0.014647273604805274,0.010837514814584828,0.0002434168543463278,0.007406834763634462
114,-0.015964511519483145,0.012864376216034465,0.005142310836125113,-0.00424169117304304,0.0212131871456138,-0.0033859368714919628
115,-0.0033145329556757436,0.014530368754502506,-0.00937275837500046,-0.007569637013031823,-0.004606530175440279,0.002842746557681969
116,-0.0050599016064436335,0.005590852174935581,-0.02426405482601848,0.030156081513580367,0.0058254774687523155,-0.007029534909535413
117,0.019265654369326868,-0.0070748287286109286,-0.0005620219903404659,-0.017324818963090134,-0.005159049807207034,-0.005791150701472004
118,0.004210269230877919,0.004978670733501459,0.007446423960722496,0.0051938095293254435,0.005725507066797183,-0.005889623292267013
119,0.006670819494653061,0.004909015048311278,0.015959690652006253,-0.022772433826113384,-0.011034136670234673,0.016353891925038538
120,-0.008938901706194274,0.015169479982626261,0.02530484275396532,0.010356293797330293,0.009454896830043955,0.006496484135722539
121,0.028102624332904405,-0.007525100132397565,0.0008603873449322936,0.0017397139510345449,-0.011795773208113243,-0.010702272738584782
122,0.010793002752016048,-0.00042535729410020915,0.00343321241920303,-0.008033642114011837,-7.391964050250538e-05,-0.004357782327197357
123,-0.009395098954497721,-0.005440419618924829,-2.0636637689172887e-05,-0.015091287628819146,0.014440826138270203,0.011119496023997614
124,-0.00044210131431430817,0.007313594293233431,0.004955114084855732,0.010250679888725935,0.011900780113712152,-0.010175335910247371
125,-0.0105332293514944,-0.013846143367625944,-0.002176933040022226,-0.016243547556031034,0.011797516464923287,0.023366791835451765
126,0.0018227620399624165,0.0025544355690164527,-0.017019015267486393,-0.004928175661492564,0.013971711193637196,-0.020039881646959128
127,0.0006842330509726889,0.004075305853948791,-0.003396744830375138,0.011073994740446538,0.015511985757148654,-0.01706379515540052
128,-0.006066714951249251,0.022822702104892453,0.009408826983426297,0.0148047778311251,-0.013118629686358666,0.016511864282393235
129,-0.014082176568375902,0.01692791147774384,0.003940656834358706,0.004066428255078819,0.013210225025916601,-0.0009252505151248979
130,0.0028429194062178863,0.005051539063208088,0.002338676944355966,-0.015039615680798682,-0.0006540052803365776,0.0026394655358564934
131,0.008451554660945179,-0.02851055415739838,-0.019973320313343583,-0.011028442550582029,0.004918162383562128,0.009916798428738683
132,-4.6607893748862166e-05,0.004668679017827074,-0.0036310888098116936,-0.010492677858546793,0.012740665145536515,-0.012041870291605875
133,0.00012982214161540002,0.013771941733439543,0.007041648600553287,-0.0024851117074719794,-0.010518865407113349,0.012188391195244154
134,0.02760077938072059,-0.010580755615710195,-0.004259918674389037,-0.005039439101675309,-0.010006097374468906,-0.010865945007379554
135,-0.0036165089887713214,0.000805832768549781,0.0009403609250570787,0.016920368106198225,-0.0011380280266837307,0.015087492988462315
136,0.009034258520165738,0.00387107492078521,0.018910928717788312,0.0013029705093803622,-0.003103183599660369,0.0035723566336045586
137,0.011893683155953717,0.014936002116194861,-0.01088694722152751,0.03230179242600969,-0.014882758798308993,-0.010184746817598275
138,-0.01433491671468837,0.04243814954181953,-0.07055637598207525,0.0185225354279566,-0.062269811611281665,0.03909543983611721
139,-0.002606938334504213,0.005156406650180717,0.0008293152917839441,-0.008699339767801875,0.012742143439335142,-0.0070832604597947406
140,0.018017168783769848,-0.012810527619746935,-0.015196433972650119,0.0034340555329485916,-0.020070307705049917,0.013479048155353283
141,-0.0036497212270031006,-0.0029653175116691453,0.005076787059765235,0.0131081438935342,-0.014719585598439864,0.037590101420183306
142,0.013925394811176477,0.001417996733330614,0.0026327551853522267,0.013496524158089085,-0.003788663924321554,-0.007783264192881689
143,0.0032341315804104605,-0.009386930231376628,0.0009455254561174787,0.013531931111069938,0.008973964553970041,0.0018777216119812271
144,-0.0055201254520839205,0.011671861170808599,0.007675647975591045,0.0009257127494064338,0.00822923194710389,-0.0008442064866374449
145,-0.05436601975732452,-0.032757591526000975,-0.006353543491265647,0.005071275246413408,-0.020033135901708184,-0.01929193507916514
146,-0.045805936048759106,-0.012696773568529308,0.01815279896095025,-0.0031154688696136993,-0.03937959889711665,-0.019676887455689747
147,-0.0075145353295338465,-0.0021900115625752936,-0.001827519934118529,0.005127788552830138,0.0016032947459000634,0.019613164928688174
148,0.004946084794812744,0.003200495603102601,0.003115552277241253,0.01608569049732434,0.010768616341776283,-0.014224265333128788
149,-0.03516040637698637,-0.024713159646538477,0.01015511279719033,-0.02706063807567448,-0.0318166373562384,-0.028712014823082582
150,0.010251075963094413,-0.011244842338689815,0.0027020424487336162,-0.015546077759144067,-0.01238658624430703,0.021999234045692366
151,0.009914068699152156,-0.027168612150051966,-0.017675953949830646,-0.011458638042408159,0.005432499151749122,0.006959350866228244
152,0.008489188208235094,-0.002777984421164593,-0.01404649727339839,-0.00896568558857264,0.009664427083482545,-0.018350838261945487
153,-0.005726303489019097,0.013888108863475315,-0.004214774445604126,0.010356752901367694,0.007921540112156067,-0.007264263981891826
154,0.019211258157128132,-0.0016980527181599011,0.006483265313161564,0.012908573347510655,-0.00218379400291296,-0.013190122212193333
155,0.010179411505099769,-0.0015373660376815559,-0.008741904700208218,0.0017234421957836945,0.00901608604433445,-0.019602903783451496
156,-0.0033708662342631815,0.0070727390459485095,0.01142158606471029,-0.006573478939255622,0.007218792570401621,0.003717609346322248
157,-0.0018590574164221861,0.001381436234102324,-0.014799627435628473,-0.026445617923215883,0.014172348018266803,-0.011605756295606258
158,-0.047370113475315785,-0.011701087784674382,0.02478184207939315,0.005708797710375526,-0.03676529955679535,-0.025668027288696924
159,0.005030960925848905,0.006645625510238988,0.025767382161044204,-0.0008901565473932285,-0.0017952081735062072,0.008488043058858002
160,-0.005752644695847452,0.02331291918970548,0.014645748136554317,0.017388042186331942,-0.01290616318970017,0.017348314979190226
161,0.009607226603664816,-0.00548800639452211,-0.01714306269068308,-0.01311227153753835,-0.008982055635751062,0.00521636586122927
162,-0.0001574696397389942,0.012576246053597634,-0.012439242732687967,0.017973547670523775,0.002678957892897317,-0.011816671743700687
163,-0.012828232871446552,-0.005015816308308767,-0.008337742657785537,0.010647812929979492,0.014975927196558611,0.010475781529610262
164,0.011715500986121296,-0.01651590354389686,-0.019081559927358334,-0.005230587869420914,0.006828641175098214,-0.008597837643343272
165,-0.0012649409206218856,0.01005728451320506,-0.032605637535106986,-0.009687444465777273,0.001787576414301174,-0.013606814868397975
166,0.021900198749035177,-0.005416799810356712,0.004314802225200089,0.016089247745972268,-0.002328872087671336,-0.014372492064525505
167,-0.00044682422398775257,0.002710301676464018,-0.007738408564948183,-0.0006161635173556571,0.017495770200965217,-0.01777320814485517
168,-0.006926452091948728,0.016691367545893947,0.017962839564986333,0.015506829955554819,0.0007354269603356584,0.00949159226407219
169,0.02086331918015172,-0.002230161925254775,0.009379923467762966,0.02355543381484154,-0.003559563108872819,-0.012564901782180104
170,-0.011249580439650497,-0.0021739215273421176,-0.007959022852757677,-0.01932672850956072,0.008264536455285791,0.015718292757542326
171,0.014016484011948181,-0.025352057244668744,-0.007678888027449194,-0.010987309549851894,-0.003807511828975351,0.014615701575610816
172,0.016252811562065917,-0.006558764078761763,-0.011151748344404086,-0.010619762614462349,0.0022187563143865074,-0.015784880673580828
173,0.003741429351926844,0.010674557913610154,0.014274991332514147,-0.008265241864010522,-0.01613057234547938,0.02027843598556337
174,0.0172110386625233,-0.0038484701116995802,-0.008767684125837165,0.004126996195148176,-0.0010085498236734628,-0.015496789338842333
175,-0.015381346383904983,0.020034982029555653,-0.002652762108358394,0.009900731266876314,0.01444470482309972,-0.006522568668605708
176,0.022154520646760982,-0.01569436717812045,-0.011661205218980402,0.0005592656478622477,-0.017953036095069822,0.00871583436780462
177,0.002058031463505373,-0.005745873909503524,0.007634978989542585,-0.004620907963501588,0.0059609154671375585,0.007466720500700888
178,0.0006856688224989718,-3.7270129144512667e-06,-0.013544994561317875,-0.022721060059516473,0.013712299371669024,-0.013419670852874252
179,-0.0025475082149737168,-0.00837130166878836,0.009193598371877202,-0.0017910921125621649,0.0036493089541169187,0.020565153199254844
180,0.0038462710077129467,0.016129601835786274,-0.003741850510215993,0.023974139981011673,-0.011633323418624884,0.00012227926590768027
181,-0.00046377765993074873,-0.012125996143105432,0.0007101203520699803,-0.0019216811536925003,0.006392882510654341,0.014018720304334082
182,-0.0022408728986784863,0.003016834354162474,-0.007053756323054818,-0.023883167124308102,0.01373431514098268,-0.009360175623633523
183,-0.005842404419439155,0.017635236782400168,-0.006915869634668942,0.00819170875706305,-0.0001347735546643023,-0.0017185263905916107
184,0.00993831067023095,-0.006869693535780668,0.004042492357157651,0.009927530509614991,-0.010801503362452728,0.015569698989799085
185,-0.05165414327314419,-0.010080688298074876,0.024665984350074083,0.006399748696009771,-0.02890211724296435,-0.02288690117151973
186,-0.015624310118401818,0.019366212774449502,-0.0007172069647117847,0.014387076437185802,0.014469014245966147,-0.004760936445038922
187,-0.019564253065864547,0.004513779396443632,-5.622766044699007e-05,-0.014804333868513085,0.016720404757639456,0.014071137117373705
188,0.004869660531153434,0.000791429972122505,0.0034879860393513124,-0.015460467785258343,0.003639634681834989,-0.0012755516421847316
189,-0.004905668638914801,-0.0006008884779241797,-0.023148098944913292,-0.01832953906612063,-0.0020902453984274786,0.011129851987045686
190,-0.0206948624286442,-0.028933140070969067,0.019026040072508424,0.004422384152818471,-0.042557842005575955,-0.03459855346257304
191,0.012156997033911793,0.002584312524710239,0.02456975879655874,0.014275535020289163,-0.005067395150213053,0.004263527792914222
192,0.009777187649599948,-0.0006229084699739583,-0.011995384148989431,-0.006225354034921092,0.004697057318278398,-0.015162473345742326
193,0.010145282842496748,0.004779080069377771,0.014941951758758207,-0.0004957675901188371,-0.007798330674703617,0.0053937847242807565
194,0.00860056035090392,0.011481247761564421,0.004681253615505639,-0.00058077610265696,-0.018042497290540135,0.00999739452162026
195,0.021278390868459326,-0.00610393127078546,0.0014865811238964437,-0.00604147351788165,-0.009249356398262378,-0.004311142425730162
196,0.010908536479239091,0.006434938002598954,-0.00693976290128272,0.021533683735310644,-0.002141563532950352,-0.014272361324792258
197,0.010662660856500437,0.004753660676791507,0.019701894462789,0.022046730805687132,-0.0019222818724295792,-0.0019351289268160392
198,-0.0057609343569115234,0.01003808875286563,0.005470705270648945,-0.007705949362067983,0.009113979944729431,-0.00031296583068456335
199,0.025079655830382328,-0.00786419480803989,-0.00509768844023787,-0.013512056727843634,-0.009688557074938929,-0.009974728921427417
200,0.00994599476048733,-0.007017691013965045,-0.010157468938813034,-0.017864800132933744,-0.0028675655866578875,-0.014347701051281305
201,-0.0058306079811343186,0.014703468026948316,-0.02414686768119658,-0.00042287251357636966,0.004542823074154475,-0.011572403741131112
202,0.010567078208845816,-0.00654666812563945,0.01665789654914219,0.0017106812203334467,-0.006943953437061035,0.015098555176202285
203,-0.002972666532264491,0.00991701093918022,-0.0232479819152309,-0.008231624723576027,0.009205338460409837,-0.016439483386894254
204,0.014253375981696561,0.009430542384829996,-0.011526699974661813,-0.009792066706839854,-0.029300411352665718,0.011557798987647963
205,-0.015794477625701096,0.019526378766604964,-0.0063030020727418475,-0.01967835199861733,-0.0001018566480582407,0.013126733748059926
206,0.002798310367024679,0.008356792693182211,-0.02781628804699788,-0.0071960641264892655,-0.0042729540345454176,-0.008605391604955204
207,0.006936055561690627,0.013054044080096316,-0.004934747121015977,-0.005926369644979593,-0.022536889603078945,0.012954901615561164
208,0.0018609335449885655,-0.01332330965901475,0.011938850164878447,0.014241875414824138,-0.002949969982240925,0.0270940196136895
209,0.01655050810707158,-0.0013123832219656168,0.014073888883802324,0.015529185502281117,-0.0025947612231556863,-0.005787795310297492
210,0.0032342821460339603,0.009343930165628872,-0.013469133634148898,-0.0005296563399846954,-0.00454450301164956,-0.004234217612820571
211,0.0016936620008425668,0.005900695646384187,-0.00772853083840784,-0.008808932688531647,0.007612912966686167,-0.011162954321720988
212,0.006619830762471331,-0.0008208010983318911,-0.005153467186264037,-0.0045536313543714626,0.008733002462950274,-0.01253691974693387
213,-0.03297337267483587,-0.03444667025930539,0.003777700536666701,0.029107402881016018,-0.04262146191646633,-0.025727774158977285
214,-0.00549391882726165,0.010467448605666275,0.014742154863297061,0.01071192712071432,0.012152824168205659,-0.0020333077973024778
215,0.008850385671349251,0.0062553053521030525,0.025292961640155896,0.019156660056599537,-0.0036915947652314753,0.004072395161336355
216,-0.015164788909993725,0.015544747678895712,0.016274576586703195,0.003830800363177402,0.017230109504331424,0.002096640368721021
217,-0.009559900045019536,0.009734274633786398,0.0067158059067041,-0.013664084140438994,0.015630132458066524,-0.00189851960524502
218,-0.0037430425320598005,0.0038736260329514235,-0.002915145821524596,-0.014747438926696846,-0.016304024433200393,0.03148218813401768
219,0.0008375551273678293,0.004966837495703468,0.003534223745263848,0.003970989249575297,0.010651006726788374,-0.008772027523480889
220,-0.047660703721276024,-0.01642690652319116,0.006839199199062643,-0.011343344583955787,-0.015189697728501384,-0.03572179142437603
221,-0.011403648168423739,0.009890557481136616,0.006354486142201083,-0.020585936941958094,0.013389659524756282,0.00397118703605316
222,0.008333378229426555,0.009959922882603065,-0.010195480182135246,-0.011773853946221624,-0.018593807560632343,0.007134358424419673
223,0.009754025665706899,-0.001110527255914075,-0.0010052495830283992,-0.019316234306289023,-0.0012196271905176605,-0.002172554635901665
224,-0.003105511406496227,0.0031013203232817138,-0.0019214762971123155,0.010639308270318061,0.0032075089045359296,0.005555317840362751
225,0.022327969135747867,-0.0012367073592977852,-0.012964477229786315,0.0007764483685895396,-0.014163117921352452,-0.010693321193384604
226,0.000893547352131208,0.011673246858357437,0.017773187045523792,0.007815301115633994,-0.0009517310420824422,0.004905253272563872
227,0.006490087009686177,0.0027149567737030085,0.006408929196286644,-0.018036526599263237,0.00014023563935530264,0.00040702801887877873
228,-0.04028594450084399,-0.021578289975196636,0.003365164233423883,-0.02618127857275788,-0.023677712680499435,-0.031721884726133284
229,0.01255212964375106,0.0003414661224785778,0.016462993662417703,-0.006759000967396603,-0.007582790259106168,0.006877269808979126
230,0.01697742248907832,-0.002699886033451949,-0.0037642222619615117,-0.01603424550022047,-0.01130029205812998,-0.00015533575643019614
